T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
25270	0.113744	0.091162	0.113368	0.123642	0.155628	0.122843	0.103223	0.085579	0.106985	0.073706	
25280	0.115919	0.089023	0.112839	0.122102	0.156075	0.124383	0.102859	0.083486	0.105010	0.069192	
25290	0.114473	0.091303	0.113956	0.123442	0.160530	0.121397	0.106621	0.085285	0.104587	0.066876	
25300	0.112921	0.095136	0.117612	0.114391	0.158132	0.125805	0.103517	0.083733	0.103447	0.065066	
25310	0.115355	0.097428	0.120057	0.106045	0.160013	0.122714	0.110841	0.083427	0.099215	0.066958	
25320	0.115449	0.099309	0.118023	0.105610	0.160860	0.127533	0.112439	0.086002	0.098545	0.066982	
25330	0.113004	0.100778	0.115602	0.111523	0.162928	0.137020	0.107632	0.086249	0.099403	0.066018	
25340	0.111863	0.101848	0.123290	0.109830	0.162717	0.134293	0.110347	0.085308	0.098192	0.066911	
25350	0.109889	0.104951	0.119963	0.121620	0.168160	0.135527	0.106150	0.084215	0.096488	0.065865	
25360	0.111146	0.098698	0.118282	0.112839	0.164445	0.138019	0.109783	0.083228	0.096264	0.068087	
25370	0.111287	0.100531	0.114497	0.113497	0.161965	0.138043	0.108419	0.082440	0.102530	0.064595	
25380	0.115284	0.099144	0.114367	0.114450	0.160813	0.141522	0.110394	0.083039	0.097451	0.065277	
25390	0.113462	0.101002	0.114732	0.109853	0.157815	0.136973	0.112357	0.084826	0.097581	0.067111	
25400	0.115178	0.101389	0.114908	0.107514	0.158814	0.138807	0.105280	0.083369	0.096652	0.066441	
25410	0.114920	0.095782	0.117412	0.100179	0.170993	0.146495	0.112040	0.083181	0.093278	0.066676	
25420	0.112063	0.095970	0.117236	0.100625	0.172768	0.145989	0.117130	0.084532	0.097839	0.064584	
25430	0.116577	0.097863	0.116142	0.101201	0.171298	0.158556	0.114015	0.083992	0.099050	0.065841	
25440	0.114144	0.100778	0.116624	0.099485	0.166255	0.148646	0.111429	0.083768	0.097158	0.069603	
25450	0.114085	0.099156	0.118811	0.101883	0.159625	0.155793	0.109219	0.083251	0.098004	0.065289	
25460	0.113721	0.098603	0.117388	0.097922	0.156463	0.158873	0.112910	0.084121	0.099673	0.063596	
25470	0.112839	0.100202	0.117247	0.100343	0.160107	0.163798	0.113098	0.084333	0.102036	0.064431	
25480	0.111534	0.104328	0.117012	0.095241	0.159731	0.166055	0.121373	0.084720	0.098004	0.064443	
25490	0.115120	0.101883	0.115954	0.092361	0.164410	0.169735	0.127322	0.088988	0.097957	0.062444	
25500	0.115778	0.103858	0.117189	0.088212	0.161259	0.175001	0.124888	0.089387	0.100085	0.064266	
25510	0.113251	0.108725	0.116918	0.085014	0.160107	0.172509	0.119728	0.088964	0.100708	0.065207	
25520	0.113533	0.110994	0.120139	0.082628	0.155335	0.175789	0.112910	0.091680	0.103059	0.063102	
25530	0.111581	0.112522	0.114226	0.095418	0.155570	0.177188	0.108737	0.093278	0.100237	0.063067	
25540	0.114250	0.107244	0.114802	0.100614	0.160460	0.182031	0.112157	0.090128	0.100402	0.061092	
25550	0.113979	0.109101	0.115190	0.105363	0.163634	0.186498	0.115225	0.095194	0.095759	0.061492	
25560	0.115719	0.101213	0.113897	0.106197	0.137220	0.184652	0.105398	0.091832	0.099121	0.057719	
25570	0.110253	0.104763	0.114273	0.110629	0.148599	0.190036	0.107349	0.093984	0.095112	0.058412	
25580	0.111570	0.102177	0.121232	0.109994	0.148281	0.190894	0.107890	0.092879	0.094348	0.056578	
25590	0.115320	0.104740	0.115566	0.111605	0.146730	0.191094	0.105598	0.098404	0.094524	0.061480	
25600	0.112592	0.106456	0.113885	0.111205	0.153865	0.189390	0.102295	0.101225	0.094360	0.059012	
25610	0.113286	0.105504	0.109371	0.110406	0.147341	0.188273	0.105104	0.096476	0.085661	0.058494	
25620	0.113650	0.100755	0.111887	0.112169	0.139712	0.180797	0.103129	0.089952	0.094983	0.062809	
25630	0.112592	0.102589	0.111546	0.107996	0.148093	0.176259	0.102071	0.089423	0.084003	0.060316	
25640	0.113462	0.104175	0.110382	0.110324	0.144249	0.171745	0.105951	0.090175	0.075904	0.062832	
25650	0.114273	0.102929	0.113027	0.105657	0.149433	0.174272	0.106315	0.089916	0.080536	0.064090	
25660	0.115084	0.107126	0.112557	0.099285	0.156228	0.162717	0.109418	0.085296	0.077879	0.061069	
25670	0.112028	0.106961	0.114132	0.104563	0.158144	0.156181	0.105269	0.091374	0.079971	0.059623	
25680	0.111722	0.105892	0.122514	0.107714	0.150174	0.147388	0.106174	0.088082	0.082581	0.059376	
25690	0.109207	0.105210	0.119787	0.108349	0.147212	0.149857	0.103294	0.082851	0.076069	0.061116	
25700	0.109865	0.107244	0.119751	0.105139	0.142592	0.142039	0.105856	0.089705	0.077350	0.060305	
25710	0.111346	0.101965	0.124606	0.106703	0.145660	0.139688	0.105551	0.093784	0.086731	0.061269	
25720	0.112557	0.103717	0.126452	0.104199	0.158085	0.142674	0.109407	0.100966	0.090269	0.059305	
25730	0.113368	0.111005	0.115954	0.108090	0.159226	0.134492	0.107067	0.102459	0.082910	0.059364	
25740	0.116060	0.116859	0.113674	0.104575	0.155722	0.142615	0.108172	0.113392	0.089552	0.060081	
25750	0.114144	0.115249	0.104610	0.108901	0.163552	0.136926	0.106832	0.110476	0.093267	0.062468	
25760	0.114673	0.107161	0.105304	0.110182	0.150668	0.133352	0.106186	0.114215	0.095723	0.060763	
25770	0.113015	0.107620	0.104493	0.109712	0.162211	0.141452	0.105727	0.119692	0.094101	0.061739	
25780	0.115613	0.110900	0.108607	0.113074	0.162211	0.142568	0.105998	0.115249	0.093408	0.062139	
25790	0.111699	0.104117	0.106832	0.110817	0.153313	0.141828	0.109595	0.107244	0.091268	0.063596	
25800	0.112569	0.109501	0.103341	0.108337	0.158955	0.145578	0.113027	0.108161	0.091774	0.063714	
25810	0.111852	0.102800	0.103940	0.118082	0.151244	0.151150	0.109136	0.103517	0.091327	0.062009	
25820	0.113497	0.106456	0.104399	0.118082	0.151373	0.144508	0.111076	0.106197	0.092115	0.063361	
25830	0.114967	0.107655	0.102577	0.115061	0.150503	0.145025	0.105104	0.101918	0.086284	0.061245	
25840	0.115943	0.108983	0.104775	0.110406	0.148317	0.142333	0.108666	0.104775	0.088823	0.061198	
25850	0.113415	0.105821	0.106832	0.109653	0.149516	0.132259	0.107150	0.108255	0.088553	0.061621	
25860	0.114285	0.102036	0.104728	0.110359	0.147635	0.123019	0.108431	0.108325	0.095124	0.064878	
25870	0.116789	0.094865	0.106856	0.110394	0.149915	0.120762	0.108831	0.108995	0.096006	0.064301	
25880	0.119046	0.085696	0.108572	0.112181	0.148846	0.114990	0.106750	0.110982	0.086202	0.066194	
25890	0.118376	0.082616	0.111699	0.111699	0.150045	0.109489	0.106691	0.101907	0.085720	0.067099	
25900	0.118928	0.083886	0.111170	0.111311	0.150374	0.104093	0.106009	0.099791	0.086872	0.065794	
25910	0.116789	0.077679	0.108901	0.118529	0.150750	0.103670	0.108466	0.115743	0.084591	0.066747	
25920	0.112557	0.074176	0.111005	0.117001	0.151737	0.105163	0.108396	0.122561	0.084462	0.068122	
25930	0.113251	0.068945	0.109501	0.118070	0.150386	0.105210	0.109865	0.123513	0.085543	0.067123	
25940	0.118717	0.068051	0.107737	0.115684	0.147459	0.107044	0.110194	0.126217	0.090727	0.066253	
25950	0.120715	0.069427	0.103059	0.115120	0.145754	0.107138	0.108055	0.133693	0.096958	0.066629	
25960	0.118176	0.066935	0.103917	0.114426	0.142933	0.107526	0.108208	0.143274	0.101636	0.064783	
25970	0.118435	0.064349	0.105951	0.117976	0.134539	0.108219	0.109936	0.141769	0.103552	0.066700	
25980	0.127016	0.062773	0.107349	0.114955	0.139465	0.112545	0.107208	0.146600	0.098897	0.067957	
25990	0.132365	0.064772	0.111064	0.119246	0.145977	0.117224	0.106421	0.149527	0.097099	0.070955	
26000	0.135586	0.065630	0.113591	0.119375	0.149034	0.119352	0.104775	0.142874	0.099708	0.067534	
26010	0.130084	0.063302	0.113145	0.120233	0.147447	0.117377	0.105657	0.148740	0.099403	0.065136	
26020	0.128344	0.065242	0.114767	0.116178	0.153630	0.120198	0.107878	0.143485	0.098509	0.061327	
26030	0.129990	0.063714	0.113909	0.118094	0.148011	0.115743	0.105245	0.142733	0.099509	0.063455	
26040	0.119928	0.065477	0.113192	0.118094	0.144002	0.115378	0.102365	0.137090	0.100120	0.062620	
26050	0.126675	0.064901	0.107902	0.119375	0.140429	0.115943	0.104093	0.135045	0.096476	0.061680	
26060	0.137561	0.067675	0.105304	0.121914	0.149480	0.111264	0.105304	0.134551	0.100908	0.063185	
26070	0.134152	0.068087	0.099403	0.124747	0.145013	0.118141	0.103517	0.133176	0.101436	0.066429	
26080	0.126840	0.066206	0.100484	0.124359	0.151890	0.133176	0.106362	0.129226	0.099556	0.066100	
26090	0.122772	0.063608	0.105951	0.125406	0.143850	0.124547	0.105092	0.129579	0.102071	0.065042	
26100	0.119516	0.066265	0.108795	0.105645	0.155405	0.121997	0.103588	0.134657	0.100978	0.061034	
26110	0.118176	0.066265	0.091668	0.113674	0.150809	0.122337	0.102953	0.136009	0.101531	0.062033	
26120	0.118940	0.067088	0.081993	0.121421	0.147976	0.121785	0.103764	0.128333	0.101448	0.062044	
26130	0.119563	0.068757	0.076456	0.125264	0.149351	0.123783	0.099121	0.124018	0.104093	0.063655	
26140	0.118376	0.066288	0.075293	0.126769	0.151820	0.111370	0.098933	0.112910	0.106162	0.064372	
26150	0.114015	0.064607	0.076492	0.124583	0.153395	0.116142	0.100743	0.116260	0.104375	0.064642	
26160	0.119928	0.066112	0.077996	0.122890	0.140770	0.118682	0.100296	0.108078	0.106468	0.062479	
26170	0.123325	0.064878	0.073106	0.120221	0.145636	0.118999	0.100602	0.108619	0.098039	0.062961	
26180	0.122044	0.063678	0.068416	0.116107	0.140840	0.120939	0.101295	0.100038	0.096499	0.062820	
26190	0.124947	0.062597	0.068228	0.117588	0.142968	0.131060	0.101554	0.093337	0.102624	0.062715	
26200	0.124159	0.062891	0.073094	0.121256	0.140582	0.131213	0.100249	0.090845	0.101836	0.066488	
26210	0.126558	0.063408	0.073165	0.121691	0.141863	0.128920	0.093513	0.088318	0.099908	0.064419	
26220	0.126875	0.061339	0.071731	0.122126	0.153207	0.133740	0.097334	0.090175	0.100908	0.064125	
26230	0.127592	0.063855	0.061845	0.120221	0.150021	0.130449	0.095935	0.090093	0.100143	0.064125	
26240	0.128309	0.065548	0.058565	0.115813	0.149210	0.128826	0.095042	0.090786	0.101907	0.067522	
26250	0.133058	0.064372	0.062033	0.115484	0.152020	0.123783	0.099344	0.090269	0.106609	0.070273	
26260	0.137278	0.063185	0.057942	0.116131	0.152114	0.123760	0.101307	0.093466	0.103929	0.068428	
26270	0.134445	0.062985	0.054545	0.112686	0.149375	0.116119	0.090986	0.088917	0.105116	0.066805	
26280	0.138795	0.065548	0.064207	0.111722	0.149574	0.109089	0.093267	0.095864	0.102882	0.067276	
26290	0.138677	0.067158	0.064936	0.109665	0.151737	0.110711	0.088976	0.098368	0.104916	0.064184	
26300	0.146212	0.071449	0.066265	0.108642	0.147564	0.102577	0.089858	0.096687	0.106115	0.065512	
26310	0.153418	0.069027	0.064936	0.105151	0.149657	0.110559	0.084168	0.102259	0.107244	0.062150	
26320	0.142944	0.064619	0.060081	0.107338	0.147858	0.114367	0.084967	0.103658	0.113733	0.061386	
26330	0.141886	0.064501	0.060622	0.109994	0.150809	0.113004	0.086684	0.112698	0.112169	0.060469	
26340	0.145096	0.066229	0.056614	0.114285	0.147247	0.116977	0.089070	0.111076	0.109900	0.062127	
26350	0.146201	0.064819	0.067522	0.109348	0.149375	0.117518	0.090281	0.112122	0.109900	0.062809	
26360	0.147717	0.066053	0.061680	0.114826	0.151655	0.113274	0.084967	0.109912	0.113039	0.062444	
26370	0.144743	0.064325	0.062550	0.112827	0.152948	0.110265	0.084897	0.105962	0.110429	0.061598	
26380	0.142886	0.066053	0.058765	0.112663	0.154406	0.104528	0.083909	0.106045	0.113662	0.061610	
26390	0.136056	0.070003	0.058694	0.109277	0.155029	0.115613	0.085308	0.107537	0.106186	0.064337	
26400	0.132682	0.067428	0.058400	0.108466	0.149927	0.119692	0.088024	0.110688	0.106468	0.069098	
26410	0.133176	0.066805	0.063149	0.109277	0.152983	0.120316	0.091327	0.111182	0.105057	0.068275	
26420	0.127909	0.072507	0.064807	0.108184	0.156569	0.121644	0.090234	0.109124	0.107632	0.069015	
26430	0.127451	0.071331	0.064936	0.109724	0.163599	0.126252	0.092220	0.115543	0.113462	0.069215	
26440	0.129120	0.070085	0.062432	0.109348	0.163704	0.122678	0.095512	0.110265	0.114497	0.065512	
26450	0.127098	0.067934	0.063455	0.107737	0.154641	0.126452	0.093161	0.115378	0.119904	0.066382	
26460	0.125888	0.069051	0.064290	0.111041	0.154853	0.125500	0.093843	0.125370	0.124336	0.066206	
26470	0.128920	0.073518	0.057660	0.110782	0.152936	0.125006	0.098474	0.120739	0.133893	0.064537	
26480	0.133129	0.073412	0.055238	0.111135	0.153771	0.130272	0.096711	0.128509	0.137760	0.058342	
26490	0.126264	0.069486	0.050842	0.109983	0.153830	0.134128	0.095300	0.123313	0.140017	0.057413	
26500	0.123913	0.068134	0.049960	0.107443	0.158614	0.140276	0.088388	0.121961	0.130272	0.055932	
26510	0.123830	0.069074	0.052288	0.109030	0.162599	0.127498	0.083380	0.125088	0.132153	0.050924	
26520	0.119152	0.071437	0.053757	0.107479	0.159508	0.125547	0.084133	0.126123	0.142745	0.051006	
26530	0.120033	0.068545	0.060081	0.109007	0.153454	0.125970	0.084003	0.120304	0.141757	0.054239	
26540	0.125841	0.063608	0.061245	0.107914	0.158967	0.133411	0.088141	0.124289	0.141040	0.055414	
26550	0.126781	0.064349	0.062374	0.111123	0.157415	0.120797	0.089811	0.117870	0.134234	0.055744	
26560	0.120950	0.064207	0.065406	0.109653	0.165468	0.117153	0.083792	0.108948	0.125629	0.057107	
26570	0.124383	0.064925	0.062879	0.111311	0.163093	0.126699	0.080148	0.099426	0.129332	0.059176	
26580	0.127333	0.066124	0.060787	0.108337	0.186169	0.121573	0.080759	0.105704	0.135433	0.060798	
26590	0.129696	0.070062	0.056390	0.108149	0.183312	0.120915	0.084532	0.110347	0.140958	0.060693	
26600	0.123395	0.069039	0.057166	0.108102	0.177529	0.116225	0.078232	0.110794	0.132376	0.061186	
26610	0.126699	0.073518	0.060081	0.106480	0.165961	0.110418	0.083086	0.111664	0.133575	0.063008	
26620	0.123995	0.077773	0.055826	0.107632	0.162729	0.112698	0.081464	0.106820	0.139359	0.059400	
26630	0.126581	0.079560	0.062503	0.109501	0.163775	0.112040	0.080265	0.119211	0.127733	0.059834	
26640	0.127757	0.073024	0.061657	0.107537	0.165985	0.108725	0.080453	0.119904	0.131365	0.060316	
26650	0.129896	0.072718	0.052205	0.108784	0.162211	0.115261	0.083169	0.118799	0.134069	0.064490	
26660	0.127886	0.074364	0.056519	0.102906	0.152607	0.115754	0.081993	0.118693	0.135327	0.072577	
26670	0.126781	0.067475	0.053028	0.103458	0.154535	0.113674	0.084709	0.122925	0.127040	0.067534	
26680	0.128615	0.066441	0.051089	0.108513	0.147294	0.117741	0.091127	0.119798	0.124594	0.062914	
26690	0.130707	0.066323	0.049325	0.105704	0.149962	0.123772	0.088071	0.122220	0.124159	0.060152	
26700	0.131436	0.066641	0.045258	0.105951	0.154570	0.123243	0.089987	0.123266	0.118235	0.060987	
26710	0.128826	0.066124	0.047821	0.103200	0.151737	0.135139	0.088247	0.116354	0.122737	0.059317	
26720	0.133493	0.064901	0.049172	0.100367	0.157968	0.136514	0.089176	0.120809	0.121268	0.058882	
26730	0.131789	0.064266	0.049572	0.103635	0.155170	0.127757	0.086155	0.115519	0.111957	0.060199	
26740	0.130296	0.065230	0.047080	0.103694	0.147999	0.123442	0.086637	0.122596	0.107009	0.059294	
26750	0.131942	0.065160	0.046575	0.101190	0.140817	0.121127	0.087601	0.126111	0.105245	0.060599	
26760	0.130942	0.064160	0.045152	0.100531	0.147329	0.117682	0.084756	0.119493	0.103670	0.060516	
26770	0.135327	0.063831	0.046763	0.102777	0.152666	0.116425	0.085438	0.119410	0.098545	0.061175	
26780	0.135774	0.063173	0.047433	0.104516	0.139970	0.115896	0.084662	0.119246	0.098580	0.060046	
26790	0.132776	0.064160	0.046857	0.110194	0.143262	0.115402	0.087601	0.118729	0.096440	0.063291	
26800	0.132153	0.062186	0.045599	0.111863	0.151667	0.115719	0.086789	0.117624	0.096358	0.064560	
26810	0.132518	0.064631	0.048044	0.111017	0.148857	0.115860	0.084015	0.125018	0.094442	0.063349	
26820	0.131083	0.065501	0.046504	0.106762	0.153595	0.114591	0.089517	0.130813	0.095406	0.063102	
26830	0.133646	0.067393	0.047033	0.107338	0.155711	0.115190	0.091409	0.126064	0.086590	0.059682	
26840	0.128615	0.067005	0.048561	0.106585	0.153207	0.116730	0.086613	0.126311	0.089140	0.059258	
26850	0.131612	0.065277	0.052746	0.103341	0.151714	0.118117	0.088870	0.123301	0.084920	0.062103	
26860	0.131119	0.068663	0.063878	0.102600	0.151561	0.116730	0.091339	0.119975	0.081264	0.060187	
26870	0.127815	0.067240	0.055732	0.108725	0.145578	0.116013	0.095535	0.110676	0.074329	0.061527	
26880	0.127909	0.068028	0.051206	0.107349	0.147141	0.121738	0.095641	0.117671	0.081300	0.060646	
26890	0.131612	0.066523	0.044988	0.110159	0.149422	0.125464	0.099497	0.124524	0.073447	0.062432	
26900	0.133493	0.065724	0.047668	0.100484	0.150292	0.127040	0.097957	0.120986	0.071825	0.061868	
26910	0.128556	0.070073	0.053075	0.095618	0.159249	0.124042	0.098698	0.121068	0.075575	0.062668	
26920	0.129920	0.065841	0.046410	0.104646	0.157227	0.123301	0.102342	0.122573	0.070955	0.066700	
26930	0.127921	0.066370	0.047045	0.104963	0.157086	0.126146	0.101907	0.123231	0.075422	0.063314	
26940	0.125300	0.066899	0.045716	0.108360	0.157121	0.122972	0.103835	0.131283	0.074035	0.066147	
26950	0.126311	0.075704	0.047256	0.104328	0.154053	0.125617	0.103376	0.123431	0.077080	0.066030	
26960	0.128956	0.066476	0.045810	0.104634	0.161729	0.119281	0.101707	0.122478	0.073600	0.063690	
26970	0.129990	0.065783	0.048737	0.104552	0.163763	0.118658	0.100120	0.122996	0.078937	0.060646	
26980	0.130272	0.065348	0.044259	0.103106	0.160836	0.114708	0.099109	0.123090	0.078702	0.055391	
26990	0.134481	0.070085	0.047151	0.103423	0.161200	0.114438	0.099238	0.122725	0.084368	0.050994	
27000	0.135057	0.068933	0.047597	0.105410	0.164280	0.116072	0.101178	0.122972	0.083286	0.050407	
27010	0.139641	0.067370	0.048573	0.108431	0.166255	0.112757	0.104011	0.120715	0.089752	0.053240	
27020	0.144167	0.067099	0.050748	0.108184	0.167572	0.115837	0.106632	0.118611	0.097451	0.053310	
27030	0.141792	0.066276	0.054204	0.106879	0.165820	0.116895	0.105563	0.118611	0.096617	0.056555	
27040	0.152678	0.067981	0.055943	0.107208	0.166396	0.114109	0.107902	0.115472	0.086213	0.058871	
27050	0.150209	0.070179	0.054944	0.112921	0.163399	0.116895	0.104846	0.119822	0.079419	0.056755	
27060	0.142944	0.069180	0.052088	0.107843	0.164163	0.116848	0.103576	0.125006	0.085626	0.060105	
27070	0.151890	0.067816	0.052147	0.106656	0.157368	0.118682	0.103976	0.126322	0.084144	0.061280	
27080	0.155217	0.071449	0.051159	0.105104	0.158473	0.122373	0.104317	0.128145	0.086883	0.063655	
27090	0.160671	0.069862	0.057754	0.105480	0.156804	0.118505	0.105269	0.124712	0.091668	0.064854	
27100	0.160460	0.066018	0.060258	0.108196	0.158802	0.121033	0.104857	0.129108	0.087601	0.060128	
27110	0.161001	0.066476	0.053169	0.109124	0.158896	0.118752	0.106092	0.125041	0.084944	0.058342	
27120	0.160131	0.066629	0.056590	0.108537	0.157239	0.120880	0.105045	0.129696	0.078020	0.053875	
27130	0.173496	0.075210	0.056567	0.106315	0.160695	0.116142	0.104446	0.128391	0.076480	0.049043	
27140	0.164657	0.068733	0.053052	0.103106	0.156487	0.114755	0.101907	0.132529	0.077714	0.051512	
27150	0.160519	0.066888	0.051042	0.111393	0.158215	0.115578	0.102800	0.138325	0.072601	0.050277	
27160	0.152137	0.071425	0.051324	0.108972	0.156475	0.115555	0.105892	0.145366	0.077091	0.054733	
27170	0.153219	0.064137	0.049842	0.111017	0.157827	0.117330	0.107020	0.142439	0.078220	0.056331	
27180	0.139982	0.055238	0.046316	0.108019	0.155241	0.117412	0.105574	0.144461	0.081558	0.054592	
27190	0.146483	0.052934	0.044400	0.108019	0.153501	0.116236	0.108737	0.146941	0.080300	0.055838	
27200	0.146412	0.055861	0.045176	0.111146	0.162211	0.111722	0.110300	0.142862	0.085003	0.058483	
27210	0.151150	0.049866	0.047103	0.111017	0.161083	0.114779	0.109183	0.139277	0.089517	0.059823	
27220	0.149222	0.055356	0.046234	0.107808	0.167537	0.115613	0.111111	0.142180	0.087518	0.063055	
27230	0.142028	0.062703	0.046939	0.108125	0.171416	0.115472	0.120703	0.138889	0.084626	0.058412	
27240	0.147388	0.067675	0.045634	0.105692	0.177235	0.108349	0.135139	0.139512	0.081570	0.060105	
27250	0.146835	0.062550	0.046939	0.106597	0.175225	0.113474	0.121667	0.148552	0.091444	0.060011	
27260	0.148481	0.064560	0.047632	0.109289	0.170287	0.113298	0.121538	0.149210	0.094254	0.060951	
27270	0.150562	0.062867	0.047280	0.114485	0.167889	0.111734	0.122584	0.144861	0.102130	0.059282	
27280	0.147506	0.063173	0.047491	0.120092	0.162717	0.119116	0.126734	0.143497	0.097487	0.060704	
27290	0.149328	0.063620	0.046598	0.122267	0.158074	0.117577	0.122831	0.137796	0.082452	0.057096	
27300	0.152090	0.065700	0.046069	0.124395	0.158356	0.127122	0.115896	0.141604	0.080253	0.054545	
27310	0.152948	0.063302	0.046586	0.128862	0.164222	0.121174	0.115637	0.139535	0.081006	0.057495	
27320	0.153924	0.065406	0.044282	0.122396	0.159966	0.126534	0.115108	0.143591	0.082569	0.056472	
