T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
2630	0.088362	0.09682	0.126311	0.080718	0.164979	0.091709	0.10538	0.119134	0.13066	0.087728
2640	0.087612	0.095154	0.126344	0.080696	0.15986	0.091034	0.093968	0.121119	0.132054	0.088124
2650	0.089922	0.096034	0.125841	0.079594	0.155199	0.091661	0.094156	0.123676	0.134292	0.08842
2660	0.090432	0.09265	0.124989	0.079234	0.15685	0.092787	0.091405	0.123843	0.131845	0.088056
2670	0.08879	0.09018	0.125883	0.077312	0.166713	0.098016	0.09015	0.12261	0.131892	0.087938
2680	0.08887	0.090515	0.127047	0.077881	0.171007	0.090675	0.086534	0.123492	0.131919	0.089134
2690	0.090465	0.091999	0.12798	0.077896	0.167095	0.090768	0.088029	0.129049	0.132703	0.088228
2700	0.092169	0.091595	0.129427	0.079118	0.167514	0.090052	0.08736	0.126656	0.135785	0.091797
2710	0.093376	0.095989	0.128137	0.077825	0.163871	0.09142	0.088022	0.126104	0.1377	0.090628
2720	0.094669	0.092454	0.127232	0.081093	0.162744	0.091401	0.084003	0.129973	0.135555	0.091423
2730	0.100082	0.092765	0.126355	0.084731	0.161863	0.091831	0.082606	0.135156	0.136531	0.093724
2740	0.096041	0.095941	0.126627	0.082321	0.16765	0.092461	0.082928	0.136845	0.136181	0.094722
2750	0.092109	0.097285	0.128227	0.08118	0.169256	0.093809	0.081559	0.140443	0.137347	0.091655
2760	0.092791	0.098883	0.123896	0.080693	0.170594	0.093009	0.079776	0.144157	0.135992	0.091192
2770	0.09276	0.101592	0.125087	0.077135	0.168712	0.097285	0.074228	0.139302	0.136475	0.09
2780	0.092253	0.105239	0.125055	0.073966	0.173804	0.09418	0.076183	0.136817	0.138002	0.089783
2790	0.094147	0.106752	0.126451	0.07723	0.169134	0.093051	0.07899	0.139565	0.137688	0.085702
2800	0.094057	0.11011	0.126745	0.076293	0.162187	0.094069	0.076807	0.142196	0.136727	0.087172
2810	0.096173	0.112945	0.127317	0.074481	0.165173	0.094735	0.081526	0.142776	0.140327	0.084331
2820	0.093002	0.116866	0.12603	0.074631	0.15898	0.092733	0.082155	0.14135	0.136669	0.085251
2830	0.093253	0.116359	0.12565	0.076344	0.154019	0.093355	0.078418	0.143297	0.138778	0.086144
2840	0.094373	0.118148	0.124741	0.076602	0.156454	0.094249	0.082364	0.137895	0.136885	0.090129
2850	0.093483	0.118248	0.12293	0.066076	0.158211	0.094377	0.083929	0.138755	0.135011	0.088793
2860	0.09276	0.120442	0.12136	0.069403	0.156828	0.092719	0.085067	0.136791	0.134104	0.085052
2870	0.095213	0.116145	0.121278	0.071296	0.156962	0.092932	0.08509	0.135617	0.134139	0.086368
2880	0.0998	0.110705	0.120422	0.072546	0.155102	0.093032	0.086516	0.133768	0.134697	0.08767
2890	0.105003	0.108254	0.120574	0.073221	0.154001	0.093968	0.087348	0.132942	0.132798	0.083949
2900	0.10343	0.11014	0.120159	0.07448	0.153899	0.093762	0.08398	0.132321	0.132722	0.083009
2910	0.105981	0.11001	0.119353	0.079192	0.156647	0.093502	0.084968	0.132728	0.132487	0.086901
2920	0.098051	0.111082	0.120831	0.078299	0.155647	0.093049	0.083914	0.125242	0.131942	0.085125
2930	0.10053	0.108472	0.124825	0.080091	0.154556	0.093222	0.083914	0.123535	0.134097	0.083825
2940	0.110415	0.109757	0.124087	0.081978	0.151135	0.094099	0.084142	0.126766	0.136452	0.083431
2950	0.108896	0.11214	0.123904	0.081263	0.146483	0.098512	0.084454	0.134272	0.13767	0.085436
2960	0.098044	0.118301	0.123982	0.084051	0.147762	0.095065	0.086232	0.134102	0.136073	0.083831
2970	0.103749	0.120494	0.123164	0.0811	0.153986	0.093438	0.087577	0.141194	0.136909	0.084803
2980	0.098524	0.120653	0.12218	0.079419	0.153545	0.09297	0.08413	0.137046	0.138268	0.085421
2990	0.098515	0.117482	0.122132	0.081467	0.15421	0.093271	0.075049	0.127481	0.138685	0.084099
3000	0.098077	0.115165	0.120661	0.084448	0.156146	0.094803	0.080901	0.132613	0.138752	0.084238
3010	0.099686	0.104699	0.120735	0.084213	0.151998	0.094124	0.079515	0.142053	0.137625	0.083637
3020	0.101359	0.105964	0.118124	0.084439	0.150227	0.094272	0.073588	0.141072	0.13719	0.083824
3030	0.096011	0.11317	0.120175	0.087213	0.148485	0.094048	0.082804	0.141545	0.137524	0.084016
3040	0.10363	0.105592	0.126416	0.086854	0.151862	0.093854	0.086038	0.136483	0.136346	0.081662
3050	0.101201	0.108243	0.121314	0.085168	0.148286	0.095101	0.086336	0.132553	0.13809	0.080785
3060	0.09609	0.102968	0.122467	0.083969	0.145867	0.095078	0.084949	0.132348	0.13984	0.082413
3070	0.093153	0.095484	0.122541	0.081881	0.14757	0.094794	0.078649	0.127665	0.139544	0.081621
3080	0.092666	0.093763	0.12077	0.083417	0.146831	0.096356	0.080738	0.129505	0.13999	0.08292
3090	0.092731	0.098484	0.119413	0.086108	0.141429	0.095717	0.081816	0.134606	0.139345	0.082215
3100	0.09299	0.100902	0.119673	0.087156	0.139565	0.098868	0.082569	0.132101	0.140709	0.082735
3110	0.092792	0.099045	0.119145	0.08436	0.14068	0.097998	0.07974	0.134763	0.14117	0.080124
3120	0.094433	0.103243	0.120546	0.07587	0.140568	0.098217	0.082505	0.126681	0.139787	0.081844
3130	0.091778	0.09673	0.120732	0.076462	0.137289	0.09732	0.083364	0.128355	0.138219	0.081964
3140	0.093718	0.099062	0.120521	0.080018	0.139937	0.098681	0.084122	0.122562	0.138538	0.081293
3150	0.091891	0.101027	0.11882	0.076653	0.143302	0.096731	0.085942	0.120724	0.138866	0.080706
3160	0.094517	0.097788	0.11911	0.079567	0.139481	0.097007	0.085139	0.117048	0.13709	0.080846
3170	0.093523	0.095685	0.119632	0.080681	0.140941	0.096028	0.086682	0.120267	0.136974	0.080169
3180	0.091255	0.090383	0.119009	0.082596	0.146852	0.094757	0.091312	0.122531	0.138168	0.078724
3190	0.093229	0.087206	0.11923	0.083107	0.147288	0.093369	0.089021	0.123343	0.137418	0.077941
3200	0.093606	0.082855	0.119254	0.084405	0.158674	0.095205	0.086684	0.125902	0.139446	0.080249
3210	0.096268	0.078482	0.120584	0.084831	0.153476	0.09565	0.085531	0.124583	0.139916	0.079639
3220	0.099554	0.081489	0.119654	0.087034	0.151668	0.097399	0.089694	0.129835	0.1405	0.079433
3230	0.100559	0.075511	0.120254	0.089075	0.144625	0.09597	0.088665	0.130366	0.13982	0.077976
3240	0.102698	0.071181	0.12067	0.08899	0.144794	0.09509	0.093524	0.141872	0.141616	0.078663
3250	0.104286	0.075843	0.11985	0.09047	0.150879	0.098465	0.089696	0.14609	0.143909	0.078272
3260	0.105686	0.073935	0.121104	0.087751	0.145568	0.098799	0.091265	0.141097	0.142078	0.078233
3270	0.105093	0.07339	0.118575	0.090487	0.146169	0.095944	0.084825	0.157636	0.141269	0.077252
3280	0.107352	0.078311	0.117884	0.088567	0.148815	0.096918	0.093677	0.160564	0.143511	0.077859
3290	0.097223	0.079863	0.11852	0.093267	0.152025	0.098118	0.088049	0.155302	0.142873	0.077479
3300	0.094534	0.081616	0.119273	0.088511	0.15663	0.104693	0.096461	0.173471	0.143879	0.076759
3310	0.097519	0.084127	0.118597	0.088228	0.160508	0.103057	0.083346	0.173796	0.141168	0.076498
3320	0.099269	0.082685	0.11815	0.085458	0.153956	0.100297	0.080686	0.15558	0.138912	0.077494
3330	0.098102	0.084161	0.118359	0.082906	0.154189	0.097811	0.083134	0.135375	0.140354	0.077239
3340	0.102074	0.085576	0.117932	0.087561	0.155031	0.093954	0.081149	0.12187	0.139383	0.07654
3350	0.100587	0.082117	0.1168	0.086117	0.165587	0.099816	0.088546	0.124941	0.138271	0.079774
3360	0.100745	0.088037	0.116337	0.086685	0.171311	0.095978	0.091094	0.131771	0.137298	0.079022
3370	0.102866	0.086809	0.117574	0.084833	0.159341	0.097018	0.090334	0.126028	0.137846	0.077093
3380	0.099972	0.084262	0.118285	0.087557	0.148641	0.09669	0.087135	0.122244	0.139202	0.076762
3390	0.095925	0.083825	0.118604	0.087543	0.15443	0.096275	0.092598	0.113339	0.137145	0.075751
3400	0.095392	0.086999	0.116729	0.084799	0.156646	0.098317	0.094953	0.103065	0.140115	0.0751
3410	0.096234	0.086829	0.116307	0.085569	0.152859	0.094643	0.092989	0.097462	0.14224	0.075178
3420	0.093575	0.085642	0.116701	0.083186	0.156432	0.093092	0.094935	0.09734	0.142756	0.075044
3430	0.094508	0.086402	0.117155	0.08418	0.153953	0.093003	0.096496	0.088941	0.142911	0.073613
3440	0.093905	0.081531	0.118525	0.086448	0.158844	0.092959	0.095931	0.099052	0.141887	0.073701
3450	0.089812	0.085236	0.118849	0.0839	0.160467	0.09312	0.098867	0.09936	0.141729	0.074772
3460	0.090188	0.087779	0.12023	0.089031	0.159826	0.093349	0.094386	0.097996	0.143033	0.073143
3470	0.091327	0.084755	0.120535	0.097577	0.159496	0.094295	0.088059	0.09619	0.143891	0.071174
3480	0.092598	0.085574	0.121489	0.104096	0.159505	0.093315	0.085656	0.09186	0.14297	0.071265
3490	0.093071	0.085444	0.126433	0.094168	0.158524	0.096035	0.089577	0.099548	0.145674	0.069872
3500	0.087431	0.090728	0.129812	0.08857	0.158608	0.092769	0.084859	0.103932	0.148181	0.068032
3510	0.086245	0.085046	0.12632	0.084312	0.156037	0.09395	0.087808	0.106365	0.148356	0.067688
3520	0.088816	0.081892	0.123741	0.083438	0.156026	0.093868	0.088881	0.103577	0.148662	0.064738
3530	0.092062	0.081763	0.128495	0.083143	0.155949	0.095088	0.087259	0.102689	0.150411	0.066953
3540	0.087892	0.080708	0.124655	0.084642	0.156337	0.094663	0.086581	0.105808	0.150083	0.067728
3550	0.090676	0.080034	0.123706	0.084148	0.155524	0.097396	0.085036	0.107598	0.149405	0.066638
3560	0.093621	0.079961	0.122271	0.086766	0.156069	0.096911	0.082833	0.112043	0.146832	0.065901
3570	0.095542	0.078041	0.122913	0.094543	0.155915	0.099886	0.08192	0.109741	0.145455	0.066247
3580	0.097418	0.081999	0.121277	0.087094	0.15642	0.098792	0.080577	0.113672	0.143187	0.064075
3590	0.097025	0.081956	0.121409	0.085222	0.155483	0.099868	0.081616	0.118969	0.144883	0.064731
3600	0.092749	0.08186	0.121582	0.087224	0.153668	0.103883	0.081997	0.12134	0.144795	0.064973
3610	0.092538	0.087557	0.122395	0.08185	0.152518	0.106053	0.079694	0.117723	0.143291	0.068184
3620	0.091359	0.084678	0.123096	0.07939	0.154048	0.102798	0.079098	0.11445	0.142321	0.064851
3630	0.092528	0.082739	0.12287	0.083657	0.15604	0.103024	0.07797	0.1152	0.143173	0.063972
3640	0.093487	0.081211	0.119257	0.084873	0.15639	0.100393	0.077996	0.117416	0.139192	0.066371
3650	0.09266	0.078068	0.119352	0.082713	0.158318	0.097927	0.076964	0.115286	0.135531	0.067463
3660	0.093361	0.073278	0.118773	0.086058	0.160529	0.097643	0.078954	0.113924	0.136522	0.063684
3670	0.092907	0.070383	0.119204	0.092125	0.158089	0.102463	0.075116	0.114756	0.133076	0.064562
3680	0.092223	0.072793	0.11889	0.085768	0.154099	0.099805	0.065595	0.107237	0.135111	0.064987
3690	0.094109	0.073444	0.12317	0.09894	0.152266	0.098392	0.064395	0.11414	0.135679	0.064181
3700	0.092544	0.075688	0.123315	0.100382	0.150938	0.097876	0.062336	0.114529	0.142075	0.063555
3710	0.092616	0.071248	0.121713	0.105929	0.150963	0.098782	0.063961	0.114467	0.144945	0.062952
3720	0.092943	0.072127	0.119298	0.108231	0.153312	0.101041	0.065738	0.109041	0.145574	0.062824
3730	0.092544	0.079186	0.118874	0.1044	0.151335	0.102394	0.06879	0.111249	0.144521	0.063409
3740	0.093529	0.075304	0.117964	0.105454	0.15309	0.100746	0.067576	0.109201	0.146696	0.066088
3750	0.092459	0.074597	0.118357	0.10478	0.156867	0.102193	0.071037	0.108607	0.144362	0.064323
3760	0.093865	0.075036	0.115863	0.096555	0.155687	0.102605	0.075364	0.116057	0.146839	0.064709
3770	0.094501	0.073446	0.11771	0.099371	0.154145	0.10049	0.085059	0.114001	0.147427	0.062714
3780	0.094976	0.073141	0.117167	0.105568	0.158332	0.102517	0.082582	0.115869	0.148248	0.063249
3790	0.094462	0.071602	0.116084	0.104054	0.164429	0.102583	0.089354	0.110188	0.147802	0.060657
3800	0.092107	0.074764	0.1166	0.103809	0.161723	0.100369	0.08786	0.103276	0.147918	0.060423
3810	0.094157	0.071051	0.116708	0.099369	0.158882	0.099952	0.085047	0.10368	0.147802	0.063742
3820	0.09318	0.076738	0.117639	0.102658	0.159599	0.099701	0.081276	0.104081	0.147975	0.060851
3830	0.09293	0.080151	0.117453	0.10217	0.157032	0.098583	0.082646	0.100039	0.147337	0.064766
3840	0.092091	0.078661	0.117003	0.096823	0.157409	0.099092	0.08994	0.104931	0.147802	0.066723
3850	0.09192	0.082036	0.116488	0.097294	0.156907	0.096272	0.094608	0.111564	0.147111	0.066807
3860	0.090633	0.085194	0.117761	0.092226	0.15907	0.096231	0.090593	0.118812	0.147352	0.072112
3870	0.091423	0.084785	0.116725	0.092934	0.15837	0.094168	0.093737	0.121044	0.147873	0.080598
3880	0.089168	0.083021	0.116322	0.090516	0.159882	0.09366	0.098023	0.116566	0.150486	0.082782
3890	0.086834	0.0808	0.116183	0.089777	0.157997	0.092987	0.100313	0.117926	0.150337	0.075566
3900	0.088304	0.081486	0.119668	0.088518	0.155467	0.092768	0.098482	0.118638	0.145231	0.069773
3910	0.085858	0.085634	0.117843	0.094299	0.159456	0.092467	0.09882	0.118662	0.148954	0.067551
3920	0.083453	0.087766	0.116009	0.09753	0.160014	0.094097	0.100199	0.120983	0.14758	0.067927
3930	0.087802	0.086261	0.116597	0.096297	0.155967	0.094168	0.105125	0.120433	0.147755	0.069413
3940	0.087183	0.090727	0.116256	0.088581	0.157103	0.094474	0.112099	0.119182	0.14704	0.068837
3950	0.087519	0.090635	0.116403	0.089851	0.1565	0.091884	0.109706	0.118928	0.146534	0.068535
3960	0.089703	0.088856	0.116003	0.09021	0.157404	0.092107	0.101395	0.117644	0.146088	0.070225
3970	0.091353	0.088514	0.116006	0.078743	0.156126	0.091086	0.097082	0.116094	0.144672	0.070845
3980	0.097828	0.088589	0.113668	0.080898	0.155466	0.08964	0.094964	0.117348	0.147246	0.073387
3990	0.096314	0.086273	0.11522	0.083884	0.156183	0.090045	0.09525	0.120074	0.147208	0.075295
4000	0.103266	0.087422	0.116156	0.083751	0.155623	0.093557	0.09034	0.119109	0.147865	0.072957
4010	0.103144	0.090297	0.116192	0.085945	0.156781	0.093685	0.086888	0.121894	0.149244	0.071071
4020	0.09661	0.092287	0.115317	0.083127	0.156046	0.092013	0.087787	0.120848	0.147552	0.071026
4030	0.099314	0.089939	0.113938	0.082068	0.153802	0.092574	0.090983	0.119768	0.147293	0.069959
4040	0.105663	0.089654	0.115032	0.080604	0.154592	0.092051	0.095832	0.118953	0.148276	0.068189
4050	0.107644	0.087751	0.114588	0.081573	0.154569	0.093511	0.094197	0.118855	0.150459	0.066246
4060	0.105707	0.089032	0.114144	0.082458	0.155086	0.092037	0.098031	0.120758	0.149913	0.066755
4070	0.101327	0.084123	0.113984	0.081818	0.156185	0.091124	0.097716	0.1253	0.148684	0.066711
4080	0.102813	0.083466	0.114477	0.082673	0.156459	0.092213	0.099267	0.128581	0.148616	0.066789
4090	0.098647	0.08181	0.113722	0.081151	0.157449	0.092494	0.101073	0.124973	0.147802	0.065692
4100	0.104936	0.08417	0.118637	0.085397	0.158529	0.092739	0.101286	0.126255	0.14786	0.063097
4110	0.102641	0.08325	0.116226	0.084174	0.156442	0.092982	0.104644	0.124554	0.147701	0.068303
4120	0.095712	0.084365	0.115301	0.083689	0.155844	0.092932	0.108191	0.125169	0.148065	0.065904
4130	0.100069	0.081603	0.114544	0.082199	0.154725	0.091636	0.110248	0.126041	0.148391	0.068532
4140	0.097514	0.08142	0.112861	0.087656	0.15607	0.091859	0.109876	0.126193	0.148747	0.071696
4150	0.095038	0.086641	0.114878	0.083917	0.156103	0.092772	0.1079	0.124223	0.147569	0.066935
4160	0.091569	0.081798	0.114477	0.088704	0.154837	0.092727	0.106495	0.125846	0.147173	0.067129
4170	0.092582	0.072863	0.11597	0.098336	0.155229	0.09276	0.103038	0.119243	0.147991	0.070443
4180	0.091275	0.07086	0.115494	0.098203	0.158048	0.093037	0.104098	0.12073	0.147509	0.067916
4190	0.090288	0.067183	0.115733	0.100533	0.156916	0.092245	0.108568	0.121	0.146593	0.067564
4200	0.088385	0.069281	0.113359	0.099677	0.155054	0.09243	0.105703	0.120877	0.147286	0.066463
4210	0.090098	0.067848	0.114295	0.102398	0.155183	0.093472	0.108427	0.118259	0.147761	0.067395
4220	0.090289	0.06713	0.111289	0.103313	0.154602	0.092325	0.108439	0.119096	0.146518	0.06776
4230	0.091136	0.070123	0.110531	0.10908	0.155125	0.091496	0.106609	0.117491	0.146264	0.066872
4240	0.092267	0.068675	0.107806	0.114479	0.152424	0.092366	0.106928	0.116562	0.147523	0.066196
4250	0.092211	0.065673	0.10834	0.111798	0.155812	0.094468	0.109401	0.116897	0.147661	0.06159
4260	0.093336	0.066225	0.108276	0.099082	0.157068	0.096624	0.112882	0.116255	0.147112	0.06201
4270	0.092034	0.074934	0.107628	0.108578	0.156046	0.09467	0.116087	0.118256	0.147671	0.065263
4280	0.093108	0.068827	0.108325	0.101203	0.15601	0.093986	0.113561	0.12786	0.148651	0.063201
4290	0.090211	0.068792	0.105303	0.103827	0.15601	0.095551	0.115194	0.124555	0.147336	0.059039
4300	0.091101	0.069423	0.101583	0.119109	0.15601	0.093182	0.114886	0.119086	0.149814	0.060208
4310	0.091818	0.070447	0.099431	0.101752	0.156568	0.093239	0.115219	0.117042	0.149231	0.059065
4320	0.091988	0.071769	0.106347	0.107982	0.156335	0.095115	0.115153	0.11765	0.149048	0.058149
4330	0.091699	0.0747	0.105245	0.110865	0.156101	0.092496	0.116023	0.11824	0.151028	0.057475
4340	0.090082	0.075896	0.107998	0.122771	0.155588	0.090895	0.117233	0.117742	0.152961	0.059205
4350	0.091814	0.074362	0.111424	0.105608	0.156617	0.092691	0.117761	0.117771	0.150913	0.060181
4360	0.093593	0.072461	0.111225	0.116764	0.156249	0.092984	0.11874	0.117742	0.153067	0.060344
4370	0.093108	0.072524	0.113249	0.108231	0.15769	0.093477	0.119388	0.117742	0.15125	0.060287
4380	0.091984	0.073631	0.115636	0.115026	0.159968	0.095323	0.119078	0.117587	0.149145	0.058664
4390	0.089791	0.074413	0.115947	0.106298	0.162678	0.095129	0.121264	0.120038	0.148087	0.059594
4400	0.092645	0.075675	0.115124	0.103474	0.160661	0.095748	0.122265	0.122723	0.147886	0.062815
4410	0.09367	0.078514	0.115151	0.115028	0.158547	0.097295	0.119668	0.120695	0.147592	0.07431
4420	0.093654	0.07929	0.115573	0.113618	0.156058	0.094007	0.120101	0.121951	0.148063	0.073385
4430	0.089797	0.079128	0.116038	0.108084	0.155891	0.095697	0.124896	0.12756	0.14792	0.072868
4440	0.086602	0.081021	0.11978	0.109148	0.155893	0.094984	0.126324	0.125367	0.149882	0.071367
4450	0.090013	0.079778	0.123194	0.121256	0.155613	0.09983	0.128932	0.123469	0.147192	0.07109
4460	0.094033	0.080199	0.123151	0.116693	0.155276	0.094004	0.123439	0.12636	0.147739	0.067983
4470	0.087972	0.081307	0.124639	0.10432	0.153594	0.090841	0.124469	0.127784	0.146995	0.074515
4480	0.097146	0.080746	0.124576	0.105155	0.155147	0.091312	0.122631	0.130115	0.146689	0.071732
4490	0.089455	0.08197	0.122567	0.09946	0.154928	0.09391	0.121641	0.136955	0.14569	0.068603
4500	0.084859	0.08467	0.120996	0.094575	0.156009	0.095413	0.123286	0.135943	0.147138	0.075998
4510	0.085748	0.080754	0.120483	0.098196	0.156067	0.093876	0.121956	0.134781	0.146919	0.078908
4520	0.08585	0.08099	0.117639	0.10084	0.156903	0.094346	0.123839	0.131252	0.147527	0.086326
4530	0.085748	0.079815	0.117279	0.106233	0.157091	0.09644	0.126549	0.13327	0.147926	0.083334
4540	0.085838	0.077323	0.115792	0.090464	0.160547	0.094227	0.13014	0.132952	0.143684	0.078155
4550	0.085727	0.079271	0.117077	0.091298	0.159356	0.094375	0.13308	0.127105	0.145834	0.074814
4560	0.085673	0.078997	0.117238	0.087924	0.160215	0.094209	0.139131	0.120784	0.150773	0.076534
4570	0.084416	0.079423	0.117138	0.08774	0.162238	0.095237	0.142347	0.131765	0.153286	0.068472
4580	0.083202	0.079395	0.116617	0.084859	0.159966	0.094655	0.146566	0.117567	0.154992	0.066786
4590	0.082535	0.079395	0.117661	0.088376	0.160324	0.096444	0.148269	0.115622	0.151981	0.067382
4600	0.07903	0.079395	0.117506	0.086742	0.15983	0.093473	0.146743	0.117108	0.154395	0.074345
4610	0.076738	0.079498	0.117626	0.083621	0.15738	0.093039	0.142642	0.117111	0.157795	0.077689
4620	0.078465	0.079514	0.118835	0.084342	0.160248	0.092189	0.144998	0.117493	0.150465	0.071987
4630	0.077159	0.080526	0.117549	0.083858	0.156835	0.096129	0.147866	0.118898	0.151671	0.071798
4640	0.078855	0.08177	0.116297	0.083392	0.156531	0.097824	0.151747	0.117677	0.149301	0.075907
4650	0.077405	0.083731	0.116805	0.082742	0.148258	0.099321	0.150908	0.120582	0.14954	0.070727
4660	0.077518	0.089786	0.115098	0.083915	0.146929	0.105762	0.148385	0.118208	0.150804	0.070517
4670	0.077822	0.09123	0.114754	0.0854	0.14956	0.111653	0.149625	0.118576	0.151324	0.069572
4680	0.076193	0.102229	0.114042	0.083648	0.145159	0.107741	0.147662	0.117388	0.142772	0.065275
4690	0.077811	0.112579	0.109441	0.085326	0.144627	0.109864	0.154872	0.117452	0.143814	0.070946
4700	0.077564	0.116701	0.111907	0.084902	0.136283	0.122552	0.158463	0.117202	0.143178	0.082251
4710	0.078317	0.114366	0.112742	0.086189	0.137983	0.11525	0.158048	0.115108	0.141595	0.081293
4720	0.079161	0.111426	0.113514	0.084359	0.144353	0.117089	0.154752	0.115627	0.145247	0.082589
4730	0.078292	0.109225	0.11249	0.084894	0.143155	0.106811	0.155438	0.114342	0.146027	0.075682
4740	0.078957	0.108051	0.112624	0.085508	0.132574	0.104273	0.148731	0.110503	0.144756	0.077578
4750	0.080367	0.107711	0.111872	0.085906	0.136838	0.098362	0.145499	0.112621	0.142987	0.08574
