T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
7490	0.997765	0.998134	0.99689	0.996054	0.997277	0.989577	0.996066	0.993223	0.997604	0.998621
7500	0.998342	0.998316	0.995472	0.996363	0.994915	0.990978	0.996381	0.993454	0.997505	0.998195
7510	0.997063	0.99768	0.996092	0.997041	0.995319	0.992641	0.995663	0.994115	0.997385	0.997294
7520	0.998241	0.99777	0.996646	0.996899	0.995574	0.99238	0.994756	0.994781	0.998237	0.997572
7530	0.997645	0.997605	0.99804	0.996373	0.996869	0.991717	0.993688	0.995912	0.997582	0.995882
7540	0.997226	0.997573	0.997224	0.996731	0.996772	0.992994	0.993483	0.994828	0.997255	0.994427
7550	0.996825	0.997327	0.997428	0.995546	0.996234	0.992279	0.993128	0.995788	0.996887	0.995773
7560	0.996988	0.997441	0.996981	0.993819	0.997316	0.99194	0.995516	0.995106	0.997625	0.995218
7570	0.997005	0.997764	0.998083	0.995043	0.997337	0.991941	0.99484	0.994529	0.995887	0.994851
7580	0.996276	0.997651	0.997451	0.993682	0.997466	0.989116	0.994752	0.992879	0.995775	0.994886
7590	0.996043	0.997929	0.996521	0.993501	0.997399	0.988329	0.992817	0.991972	0.995851	0.99741
7600	0.994294	0.997143	0.997499	0.993114	0.99746	0.989287	0.993587	0.991527	0.996002	0.997201
7610	0.996095	0.997923	0.997487	0.994015	0.997279	0.98773	0.991434	0.99062	0.995101	0.998328
7620	0.993766	0.997947	0.995555	0.994418	0.99657	0.988205	0.991956	0.992278	0.992479	0.998792
7630	0.993107	0.998702	0.995339	0.995751	0.996009	0.987995	0.992884	0.992913	0.99386	0.999086
7640	0.995065	0.997418	0.995723	0.995728	0.994217	0.98846	0.991691	0.992628	0.99461	0.999063
7650	0.992332	0.996281	0.996072	0.996155	0.994572	0.988942	0.991194	0.993889	0.995974	0.998121
7660	0.991542	0.996587	0.996187	0.995831	0.993619	0.985594	0.993885	0.992393	0.998313	0.998412
7670	0.993656	0.99655	0.99701	0.994837	0.993787	0.984968	0.992249	0.991978	0.998776	0.998001
7680	0.99565	0.99707	0.997013	0.996422	0.990964	0.984552	0.992609	0.993504	0.998782	0.998392
7690	0.994217	0.997869	0.997133	0.99672	0.992494	0.98289	0.993441	0.993199	0.999355	0.998268
7700	0.992177	0.998197	0.996688	0.996182	0.992294	0.982617	0.993949	0.993564	0.999426	0.998466
7710	0.990619	0.997372	0.996332	0.994927	0.994028	0.984952	0.994623	0.995659	0.997983	0.998008
7720	0.989876	0.998363	0.996152	0.994178	0.994536	0.983272	0.993987	0.995304	0.996547	0.996506
7730	0.990853	0.998877	0.996407	0.994672	0.993662	0.98421	0.99467	0.996524	0.998048	0.996298
7740	0.988716	0.99833	0.996447	0.99568	0.992801	0.985771	0.991914	0.996646	0.999118	0.996946
7750	0.990782	0.998717	0.996843	0.994611	0.991046	0.984495	0.991809	0.996476	0.998397	0.99704
7760	0.991631	0.998517	0.996891	0.994233	0.992166	0.98491	0.992542	0.995597	0.998174	0.996624
7770	0.990105	0.997578	0.998289	0.992287	0.991742	0.986088	0.99318	0.995801	0.996942	0.99704
7780	0.991756	0.995817	0.996787	0.993977	0.993926	0.987547	0.994308	0.99546	0.996781	0.997003
7790	0.992363	0.993563	0.995039	0.995625	0.993357	0.986678	0.993359	0.996517	0.996854	0.99645
7800	0.989843	0.99384	0.996963	0.995762	0.99522	0.987476	0.993404	0.996236	0.997648	0.994965
7810	0.990837	0.996914	0.997539	0.995146	0.993677	0.987922	0.995011	0.996809	0.995707	0.99655
7820	0.992522	0.997614	0.997844	0.994604	0.993597	0.988495	0.996663	0.997013	0.993405	0.995044
7830	0.991228	0.996043	0.995988	0.994247	0.994166	0.988782	0.99666	0.995311	0.994323	0.995006
7840	0.990089	0.99502	0.995729	0.995204	0.994499	0.990017	0.998288	0.995219	0.995029	0.993792
7850	0.987031	0.994231	0.996924	0.994193	0.993968	0.990488	0.996083	0.994118	0.994911	0.994812
7860	0.986011	0.995995	0.996666	0.992063	0.993278	0.989836	0.995786	0.994949	0.995776	0.995923
7870	0.986118	0.996554	0.99766	0.994053	0.996065	0.989824	0.995877	0.994328	0.996464	0.994976
7880	0.989039	0.996184	0.997476	0.993693	0.996182	0.989947	0.995532	0.99432	0.996424	0.996898
7890	0.989036	0.997231	0.997998	0.994226	0.996027	0.990264	0.996177	0.993269	0.997273	0.99436
7900	0.988275	0.99854	0.998784	0.993798	0.995425	0.991399	0.995208	0.993667	0.99753	0.993949
7910	0.986494	0.9988	0.998733	0.994158	0.995677	0.990475	0.9949	0.992245	0.997406	0.993303
7920	0.987063	0.998897	0.998471	0.994908	0.995682	0.989088	0.994741	0.994087	0.998473	0.992075
7930	0.98822	0.999299	0.998458	0.994903	0.994911	0.988155	0.995183	0.99399	0.998409	0.992598
7940	0.988427	0.99836	0.998257	0.99446	0.994667	0.988975	0.995739	0.992623	0.997425	0.991829
7950	0.988916	0.999484	0.997576	0.99554	0.994262	0.989263	0.99648	0.99346	0.997454	0.994091
7960	0.990301	0.999633	0.996306	0.99649	0.993393	0.99171	0.995919	0.993334	0.996999	0.99308
7970	0.991798	0.999595	0.996195	0.99623	0.994035	0.990417	0.996649	0.992674	0.998398	0.994508
7980	0.993132	0.99943	0.997288	0.995969	0.992954	0.992324	0.997	0.991663	0.998588	0.995151
7990	0.990958	0.99923	0.997539	0.995543	0.995709	0.994664	0.998612	0.992424	0.998602	0.996556
8000	0.990944	0.998695	0.997743	0.996022	0.996014	0.992764	0.998124	0.992394	0.999566	0.998347
8010	0.990525	0.998539	0.996701	0.995132	0.995824	0.991795	0.997175	0.992935	0.999648	0.998065
8020	0.990246	0.997167	0.996609	0.995822	0.995369	0.990882	0.997802	0.994136	0.999221	0.997366
8030	0.99029	0.9963	0.997093	0.996492	0.993628	0.991701	0.998355	0.993882	0.996945	0.997502
8040	0.990599	0.99567	0.997631	0.996152	0.993448	0.990653	0.996694	0.994619	0.9968	0.99842
8050	0.991737	0.996318	0.996276	0.996052	0.995033	0.991351	0.998269	0.994132	0.997349	0.998073
8060	0.991911	0.997327	0.997111	0.991681	0.995587	0.993209	0.998619	0.995081	0.995519	0.998784
8070	0.993143	0.997628	0.99636	0.993103	0.996532	0.992578	0.998614	0.994219	0.995923	0.998536
8080	0.993512	0.998001	0.997424	0.993294	0.996753	0.991575	0.998578	0.994618	0.99757	0.998647
8090	0.993538	0.997492	0.998393	0.994179	0.996186	0.990923	0.997626	0.996237	0.99626	0.998398
8100	0.99229	0.998689	0.998302	0.994732	0.995956	0.992514	0.99907	0.995983	0.998675	0.998343
8110	0.991205	0.99865	0.999052	0.99518	0.995726	0.995287	0.99884	0.995598	0.998702	0.998869
8120	0.991622	0.997714	0.998289	0.993833	0.99606	0.995291	0.998143	0.995675	0.998599	0.9986
8130	0.990892	0.997784	0.99793	0.994155	0.995739	0.994884	0.998206	0.995427	0.996745	0.99713
8140	0.992033	0.998374	0.997279	0.992088	0.995251	0.995937	0.998351	0.994608	0.995805	0.997574
8150	0.990592	0.997693	0.996141	0.991658	0.994421	0.995313	0.997229	0.994422	0.99574	0.997709
8160	0.991673	0.997461	0.995069	0.992725	0.994652	0.994088	0.99521	0.993981	0.995561	0.996644
8170	0.990289	0.996993	0.996124	0.993236	0.995421	0.990365	0.994613	0.992842	0.995975	0.997819
8180	0.992022	0.996109	0.996757	0.994173	0.994133	0.986828	0.992979	0.993523	0.996301	0.997183
8190	0.992818	0.996266	0.996111	0.993827	0.992154	0.986439	0.995537	0.990555	0.99649	0.997939
8200	0.99226	0.993951	0.992996	0.993399	0.991126	0.987967	0.995009	0.990482	0.994672	0.998002
8210	0.992342	0.994818	0.991746	0.992381	0.991673	0.989129	0.99343	0.992374	0.995169	0.997318
8220	0.990698	0.993328	0.990867	0.992891	0.994935	0.988209	0.995281	0.991404	0.9933	0.99703
8230	0.991489	0.994932	0.993273	0.993698	0.994562	0.988841	0.993846	0.992843	0.993786	0.997545
8240	0.991981	0.99594	0.994682	0.992919	0.99483	0.988728	0.994955	0.991911	0.994087	0.996696
8250	0.992093	0.998067	0.997526	0.991552	0.996269	0.989139	0.994636	0.98946	0.99517	0.996448
8260	0.993447	0.997918	0.996355	0.991098	0.996784	0.990678	0.993399	0.990941	0.995187	0.996459
8270	0.991389	0.998154	0.996246	0.988631	0.997109	0.989735	0.994483	0.992246	0.995775	0.99559
8280	0.994321	0.997388	0.99612	0.987304	0.995304	0.986895	0.994234	0.994288	0.994241	0.996165
8290	0.994678	0.997193	0.996697	0.989626	0.994244	0.986718	0.991961	0.994132	0.995153	0.996015
8300	0.995721	0.996755	0.997207	0.990355	0.995234	0.984433	0.992061	0.994743	0.995409	0.995332
8310	0.996456	0.99648	0.995717	0.990556	0.994891	0.985148	0.992063	0.995955	0.99475	0.995931
8320	0.997091	0.996063	0.996855	0.990282	0.995881	0.989115	0.994829	0.996107	0.994775	0.996218
8330	0.997682	0.996942	0.997738	0.98841	0.998363	0.99171	0.994182	0.995915	0.994485	0.995841
8340	0.997021	0.995829	0.997617	0.98887	0.998858	0.99259	0.994848	0.996159	0.994029	0.99565
8350	0.997677	0.995787	0.998046	0.990463	0.998663	0.991084	0.995233	0.995284	0.992134	0.995388
8360	0.997926	0.995107	0.998015	0.993441	0.998364	0.993161	0.993529	0.994265	0.992802	0.995735
8370	0.997944	0.995951	0.99906	0.993715	0.998953	0.995031	0.992321	0.99385	0.994788	0.993742
8380	0.998462	0.995269	0.998446	0.99365	0.999182	0.993469	0.994096	0.994743	0.995986	0.993677
8390	0.99848	0.995858	0.997563	0.993927	0.998924	0.9943	0.99522	0.994708	0.995916	0.99519
8400	0.998952	0.994082	0.997944	0.994489	0.999206	0.996176	0.994907	0.994408	0.994557	0.996166
8410	0.998904	0.995852	0.998373	0.996108	0.999128	0.99695	0.995646	0.993853	0.993886	0.995707
8420	0.999062	0.994915	0.999039	0.996354	0.998874	0.9959	0.997669	0.99304	0.992778	0.997391
8430	0.999242	0.995389	0.998649	0.996427	0.998782	0.995612	0.997082	0.989561	0.995142	0.996252
8440	0.999121	0.994677	0.997636	0.997448	0.999048	0.995004	0.996572	0.986953	0.993889	0.997814
8450	0.999188	0.99696	0.99803	0.995899	0.998713	0.996352	0.998136	0.989755	0.995655	0.99865
8460	0.999163	0.995009	0.997701	0.997355	0.999263	0.996533	0.996757	0.989725	0.995281	0.997297
8470	0.999317	0.996889	0.997948	0.99603	0.998394	0.997564	0.996986	0.987308	0.994295	0.99652
8480	0.998645	0.998111	0.99799	0.994925	0.99716	0.997899	0.996432	0.989458	0.993383	0.995914
8490	0.998865	0.999097	0.999122	0.995701	0.997289	0.997299	0.9983	0.98903	0.993273	0.99713
8500	0.999121	0.998559	0.998622	0.995352	0.998861	0.99808	0.998128	0.986513	0.993074	0.997597
8510	0.999054	0.998944	0.998109	0.997139	0.997316	0.998065	0.998944	0.987764	0.994114	0.997239
8520	0.998807	0.99879	0.997709	0.996796	0.998237	0.997279	0.998682	0.990032	0.995394	0.997317
8530	0.998712	0.999049	0.99899	0.997939	0.997019	0.997894	0.999334	0.992463	0.996027	0.996825
8540	0.998767	0.999156	0.998631	0.998099	0.997903	0.99746	0.999681	0.99073	0.993232	0.997146
8550	0.997884	0.997966	0.998069	0.998087	0.998835	0.997647	0.999601	0.989281	0.992906	0.996921
8560	0.998212	0.99741	0.998702	0.99861	0.999009	0.996522	0.999638	0.991012	0.994537	0.995568
8570	0.997001	0.997539	0.999096	0.998664	0.999182	0.997098	0.99928	0.992187	0.995143	0.992677
8580	0.997219	0.998244	0.999293	0.998312	0.999073	0.997397	0.999032	0.993161	0.993498	0.992654
8590	0.996612	0.998288	0.999366	0.997081	0.998742	0.997124	0.99928	0.992333	0.991897	0.993469
8600	0.996584	0.998077	0.998943	0.997439	0.999584	0.997083	0.998934	0.992971	0.993047	0.996175
8610	0.996758	0.997543	0.999626	0.997369	0.999401	0.996777	0.999246	0.995401	0.996087	0.997111
8620	0.997679	0.997109	0.999427	0.997453	0.999262	0.994944	0.99938	0.996423	0.995397	0.996596
8630	0.996966	0.99766	0.999121	0.99736	0.998417	0.995018	0.99854	0.996654	0.996146	0.997938
8640	0.997309	0.998163	0.99939	0.996117	0.998495	0.995457	0.99939	0.995323	0.996712	0.998828
8650	0.996779	0.997128	0.999074	0.995922	0.999516	0.997522	0.999318	0.99589	0.996762	0.99855
8660	0.997078	0.996714	0.999515	0.996775	0.99933	0.996612	0.99939	0.996227	0.997099	0.998565
8670	0.996195	0.998215	0.999516	0.99604	0.999367	0.997677	0.998995	0.996715	0.997219	0.998446
8680	0.99645	0.998229	0.999609	0.997988	0.998667	0.997335	0.997957	0.996154	0.99781	0.997137
8690	0.995098	0.998276	0.999481	0.998742	0.998038	0.9978	0.9973	0.99491	0.997978	0.99681
8700	0.995291	0.998697	0.999521	0.998814	0.998773	0.99798	0.997514	0.994388	0.998329	0.995956
8710	0.995663	0.998179	0.999146	0.998383	0.998436	0.998005	0.997612	0.992533	0.997539	0.995244
8720	0.996443	0.998704	0.99902	0.998775	0.99871	0.998363	0.998623	0.99356	0.997417	0.995748
8730	0.995415	0.998412	0.999469	0.996456	0.998429	0.999144	0.998215	0.994404	0.997426	0.995925
8740	0.995009	0.998071	0.999553	0.996973	0.997518	0.999022	0.997798	0.993932	0.996846	0.995488
8750	0.994901	0.998282	0.998656	0.995293	0.998085	0.998918	0.997835	0.995109	0.996433	0.995564
8760	0.992869	0.999067	0.998499	0.997356	0.997437	0.998849	0.997286	0.993926	0.997996	0.996826
8770	0.992622	0.997504	0.999174	0.999131	0.997916	0.998431	0.996184	0.994482	0.997938	0.998216
8780	0.994159	0.99603	0.998868	0.998388	0.998708	0.998137	0.995405	0.996528	0.997283	0.998457
8790	0.995604	0.997935	0.998413	0.999188	0.998387	0.998208	0.994513	0.99694	0.997584	0.99931
8800	0.990486	0.99792	0.998918	0.99803	0.998176	0.997104	0.993777	0.996639	0.997833	0.999031
8810	0.988862	0.998213	0.998371	0.996042	0.997786	0.996403	0.995203	0.994246	0.997659	0.999361
8820	0.98911	0.998622	0.997444	0.996625	0.997921	0.99722	0.995354	0.997887	0.998018	0.998856
8830	0.987978	0.998287	0.997548	0.996523	0.998136	0.998032	0.994805	0.998038	0.997475	0.99955
8840	0.990611	0.9974	0.997432	0.994503	0.996782	0.998628	0.993988	0.998687	0.99716	0.999397
8850	0.99111	0.996366	0.997388	0.995465	0.997212	0.997992	0.995181	0.998859	0.998103	0.998768
8860	0.992672	0.996873	0.994965	0.995392	0.996563	0.998092	0.995657	0.998111	0.998302	0.997496
8870	0.9928	0.99685	0.994846	0.996392	0.994939	0.997146	0.996998	0.998239	0.9976	0.997376
8880	0.99295	0.998344	0.995355	0.996589	0.995557	0.998077	0.996759	0.99713	0.997059	0.997294
8890	0.993655	0.998232	0.993451	0.996219	0.994967	0.998097	0.995734	0.996813	0.995099	0.997297
8900	0.99216	0.996964	0.995207	0.996599	0.993751	0.99781	0.995611	0.996144	0.994879	0.997012
8910	0.991533	0.996385	0.996146	0.998006	0.995059	0.998432	0.996923	0.996874	0.995241	0.996817
8920	0.994219	0.996943	0.996168	0.998191	0.996077	0.997832	0.997028	0.99836	0.991884	0.99617
8930	0.995746	0.996369	0.997021	0.997915	0.995689	0.997052	0.996925	0.997917	0.992612	0.995354
8940	0.996335	0.997282	0.996608	0.998561	0.995681	0.996974	0.996189	0.997382	0.993549	0.994891
8950	0.997432	0.998169	0.996016	0.997818	0.995899	0.996377	0.997354	0.998385	0.995897	0.996182
8960	0.996257	0.996406	0.996879	0.997301	0.996115	0.997027	0.997198	0.998084	0.995426	0.995465
8970	0.994007	0.997505	0.996584	0.997713	0.99712	0.997703	0.997461	0.998007	0.996302	0.995732
8980	0.99572	0.997484	0.99639	0.997288	0.997581	0.997474	0.99681	0.996628	0.994828	0.994769
8990	0.996291	0.998245	0.997438	0.998103	0.996608	0.995484	0.998018	0.996529	0.995993	0.996114
9000	0.996045	0.998559	0.997861	0.998223	0.995934	0.996309	0.997901	0.992969	0.995809	0.995908
9010	0.996578	0.997024	0.998327	0.997264	0.99492	0.99713	0.997376	0.995526	0.994153	0.993008
9020	0.997167	0.996115	0.99776	0.99597	0.994519	0.99652	0.996915	0.995562	0.991062	0.993093
9030	0.995618	0.995958	0.997709	0.997459	0.995277	0.997097	0.996741	0.996473	0.991451	0.993364
9040	0.996044	0.997447	0.9984	0.997882	0.995426	0.998885	0.994608	0.99464	0.991161	0.995633
9050	0.992258	0.998005	0.999289	0.997972	0.99544	0.997769	0.995432	0.996643	0.989937	0.994913
9060	0.995625	0.997346	0.999211	0.997794	0.99565	0.996695	0.995706	0.996853	0.988337	0.997159
9070	0.994793	0.99543	0.999428	0.996086	0.995513	0.997175	0.995339	0.997185	0.98827	0.996235
9080	0.994903	0.995096	0.999457	0.997108	0.995248	0.997886	0.996992	0.996023	0.988616	0.995429
9090	0.994088	0.995378	0.99851	0.997677	0.995962	0.998092	0.99672	0.996506	0.990121	0.996006
9100	0.995182	0.996491	0.997288	0.996948	0.996226	0.997603	0.997427	0.994038	0.987659	0.995478
9110	0.994101	0.996952	0.995556	0.997717	0.997479	0.998462	0.997585	0.994613	0.991646	0.9952
9120	0.992189	0.997717	0.99549	0.998158	0.997059	0.998141	0.996189	0.994796	0.995527	0.994947
9130	0.992194	0.997273	0.995617	0.997429	0.99711	0.998894	0.995587	0.994769	0.995792	0.99727
9140	0.993259	0.997497	0.996908	0.997902	0.998279	0.998747	0.996711	0.994763	0.995406	0.996104
9150	0.995007	0.996348	0.995277	0.9984	0.998488	0.999131	0.997691	0.995658	0.996594	0.996218
9160	0.994322	0.995949	0.995867	0.998229	0.998119	0.99892	0.998177	0.994907	0.99694	0.996369
9170	0.995175	0.994792	0.995994	0.997631	0.998699	0.99889	0.998601	0.993911	0.995327	0.995025
9180	0.994372	0.994772	0.9972	0.997628	0.998315	0.998442	0.996316	0.99344	0.99675	0.996056
9190	0.996591	0.99554	0.995924	0.996922	0.996714	0.998182	0.995605	0.993847	0.996358	0.995625
9200	0.996242	0.994589	0.994336	0.995233	0.99767	0.998567	0.996227	0.994775	0.99569	0.99595
9210	0.997485	0.995795	0.994294	0.996254	0.997655	0.998943	0.994625	0.994973	0.996132	0.997497
9220	0.997322	0.995928	0.991879	0.997452	0.99664	0.998205	0.99591	0.995661	0.996795	0.997502
9230	0.996387	0.996222	0.990273	0.998484	0.997507	0.999127	0.995331	0.995498	0.996076	0.997427
9240	0.997017	0.996556	0.992273	0.999221	0.996882	0.998764	0.997276	0.995947	0.996555	0.997587
9250	0.997944	0.996282	0.99286	0.998888	0.997194	0.998223	0.996689	0.996153	0.998128	0.99732
9260	0.997227	0.995815	0.993267	0.998813	0.996275	0.998641	0.995124	0.995882	0.999117	0.996203
9270	0.997584	0.992766	0.995663	0.998698	0.997424	0.99898	0.99557	0.998501	0.999096	0.996478
9280	0.996149	0.994368	0.994912	0.996783	0.997851	0.998779	0.995876	0.998704	0.999356	0.996794
9290	0.997873	0.99263	0.995518	0.998013	0.998153	0.998709	0.996101	0.997983	0.999244	0.997382
9300	0.996284	0.991049	0.99744	0.999275	0.998776	0.999202	0.997253	0.998381	0.99824	0.99676
9310	0.997574	0.990658	0.997131	0.999345	0.997301	0.998899	0.998571	0.998561	0.99926	0.996888
9320	0.997568	0.992089	0.995804	0.998924	0.997571	0.998778	0.998459	0.998279	0.998908	0.996866
9330	0.996995	0.990433	0.994784	0.996745	0.998394	0.998084	0.998458	0.997879	0.998465	0.99713
9340	0.997889	0.98824	0.994772	0.998019	0.997952	0.998377	0.998674	0.998353	0.998783	0.996512
9350	0.997376	0.986278	0.993482	0.996919	0.998098	0.99813	0.998172	0.997823	0.998329	0.998309
9360	0.9983	0.988108	0.996565	0.995491	0.997467	0.997964	0.99868	0.997863	0.997507	0.997577
9370	0.99783	0.989473	0.996531	0.995414	0.996423	0.998563	0.999031	0.997389	0.99794	0.997041
9380	0.997979	0.989594	0.993663	0.996897	0.995007	0.997657	0.99922	0.997209	0.997561	0.997062
9390	0.998357	0.988227	0.991082	0.997956	0.995324	0.997751	0.998734	0.997768	0.998234	0.995392
9400	0.998714	0.987291	0.992209	0.99695	0.996024	0.9977	0.998357	0.998346	0.998271	0.99323
9410	0.998268	0.99046	0.993049	0.996525	0.994956	0.997608	0.99869	0.995893	0.998404	0.991974
9420	0.998213	0.990805	0.993638	0.998181	0.995491	0.997145	0.998494	0.995459	0.998214	0.992961
9430	0.998699	0.989093	0.993489	0.997742	0.995603	0.99733	0.998054	0.994635	0.998774	0.992565
9440	0.997963	0.990893	0.99357	0.997574	0.993027	0.996165	0.997548	0.994146	0.997867	0.993609
9450	0.997308	0.990275	0.994164	0.997088	0.992786	0.995009	0.996577	0.993758	0.997296	0.993039
9460	0.998105	0.989254	0.994676	0.997245	0.991674	0.995556	0.99645	0.995237	0.997406	0.993738
9470	0.997811	0.988792	0.995487	0.9975	0.992311	0.994513	0.995256	0.995731	0.998447	0.991465
9480	0.997731	0.986664	0.994043	0.997376	0.992973	0.993138	0.994623	0.996475	0.998672	0.993475
9490	0.996138	0.987315	0.99444	0.99653	0.993093	0.993938	0.995999	0.995164	0.998227	0.995527
9500	0.996386	0.988244	0.994266	0.99534	0.994152	0.994009	0.996006	0.993622	0.995399	0.996972
9510	0.996534	0.987604	0.994626	0.996153	0.995339	0.994524	0.994979	0.995038	0.996173	0.996144
9520	0.99527	0.986987	0.994292	0.997407	0.995284	0.993824	0.993843	0.992687	0.99395	0.995587
9530	0.995544	0.986224	0.994717	0.997325	0.99395	0.99249	0.994324	0.99503	0.993622	0.99582
9540	0.99527	0.987562	0.995401	0.997782	0.993985	0.994209	0.996383	0.994922	0.992969	0.997593
9550	0.996454	0.984681	0.996402	0.99853	0.993818	0.992916	0.996764	0.995253	0.995456	0.996965
9560	0.997184	0.984583	0.996933	0.996756	0.993937	0.99558	0.997744	0.995597	0.994448	0.997015
9570	0.998063	0.986483	0.996588	0.997204	0.993907	0.996327	0.998009	0.995224	0.992731	0.997362
9580	0.997684	0.986275	0.996261	0.996468	0.994004	0.996362	0.99786	0.996752	0.990378	0.996576
9590	0.997874	0.987418	0.995887	0.995793	0.994065	0.996147	0.996897	0.996899	0.988596	0.996576
9600	0.996994	0.989236	0.995764	0.995431	0.99454	0.996877	0.995348	0.996543	0.989189	0.996335
