T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1300	0.395141	0.52242	0.365012	0.430511	0.359046	0.425401	0.373013	0.565366	0.369412	0.451831
1310	0.395365	0.521614	0.365803	0.434758	0.359459	0.422736	0.373122	0.568695	0.369773	0.454938
1320	0.395246	0.527608	0.365177	0.429132	0.360066	0.42342	0.372676	0.572689	0.372535	0.454003
1330	0.39447	0.519191	0.367089	0.428961	0.361148	0.426464	0.370021	0.572862	0.371993	0.452066
1340	0.395075	0.520808	0.366856	0.429794	0.36092	0.430476	0.374339	0.573304	0.371347	0.447255
1350	0.396357	0.517135	0.365532	0.428035	0.359339	0.429009	0.375871	0.573459	0.375611	0.44788
1360	0.396886	0.51931	0.366147	0.427009	0.360457	0.430556	0.374369	0.572453	0.375799	0.449294
1370	0.398196	0.521105	0.365552	0.424509	0.361013	0.42888	0.375389	0.576171	0.374001	0.448029
1380	0.401197	0.520172	0.366866	0.430387	0.360884	0.427202	0.378847	0.576113	0.373975	0.448285
1390	0.400252	0.523217	0.366737	0.432055	0.362938	0.430226	0.375471	0.582016	0.374484	0.449393
1400	0.401128	0.526067	0.367654	0.433058	0.365262	0.429283	0.378113	0.581832	0.373022	0.448273
1410	0.400438	0.528213	0.368064	0.431919	0.365129	0.425818	0.375962	0.581253	0.372529	0.448612
1420	0.402347	0.527338	0.372331	0.435838	0.360219	0.423017	0.376163	0.580037	0.372473	0.458869
1430	0.405909	0.527679	0.372241	0.43843	0.359425	0.423678	0.376974	0.577731	0.373442	0.461371
1440	0.404548	0.533382	0.370354	0.438707	0.359597	0.423384	0.375294	0.578101	0.374364	0.463404
1450	0.400599	0.53608	0.370741	0.43838	0.358738	0.424558	0.375685	0.576735	0.37691	0.46383
1460	0.399348	0.53696	0.373533	0.43774	0.359319	0.423738	0.377479	0.572851	0.377629	0.463631
1470	0.398918	0.532122	0.373183	0.434086	0.360603	0.425907	0.379336	0.570218	0.380641	0.459689
1480	0.395866	0.538397	0.371132	0.435075	0.359711	0.426474	0.378111	0.570664	0.37922	0.457284
1490	0.397151	0.533005	0.370812	0.434885	0.358783	0.430296	0.380486	0.569341	0.381311	0.453457
1500	0.395942	0.530806	0.372702	0.437321	0.35907	0.43159	0.377482	0.57245	0.381273	0.457733
1510	0.39619	0.536535	0.368591	0.44477	0.363669	0.428532	0.375436	0.574702	0.381797	0.455252
1520	0.394	0.541911	0.369955	0.443715	0.362932	0.425379	0.377121	0.57423	0.378397	0.455421
